matches_tournament_id;matches_match_id;matches_away_team_id;matches_home_team_id;matches_stadium_id;matches_match_date;matches_match_time;matches_stage_name;matches_home_team_score;matches_away_team_score;matches_extra_time;matches_penalty_shootout;matches_home_team_score_penalties;matches_away_team_score_penalties;matches_result;tournaments_tournament_name;tournaments_year;tournaments_host_country;tournaments_winner;tournaments_count_teams;stadiums_stadium_name;stadiums_city_name;stadiums_country_name;stadiums_stadium_capacity;home_team_name;home_mens_team;home_womens_team;home_region_name;away_team_name;away_mens_team;away_womens_team;away_region_name;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
WC-1950;M-1950-05;T-41;T-74;S-023;6/25/1950;15:00;group stage;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Sweden;1;1;Europe;Italy;1;1;Europe;G-0238;T-41;P-51460;T-41;7';7;0;first half;0;0
WC-1950;M-1950-06;T-75;T-09;S-023;6/28/1950;15:00;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Brazil;1;1;South America;Switzerland;1;1;Europe;G-0245;T-09;P-17754;T-09;32';32;0;first half;0;0
WC-1950;M-1950-06;T-75;T-09;S-023;6/28/1950;15:00;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Brazil;1;1;South America;Switzerland;1;1;Europe;G-0244;T-75;P-80623;T-75;17';17;0;first half;0;0
WC-1950;M-1950-06;T-75;T-09;S-023;6/28/1950;15:00;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Brazil;1;1;South America;Switzerland;1;1;Europe;G-0246;T-75;P-80623;T-75;88';88;0;second half;0;0
WC-1950;M-1950-06;T-75;T-09;S-023;6/28/1950;15:00;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Brazil;1;1;South America;Switzerland;1;1;Europe;G-0243;T-09;P-83086;T-09;3';3;0;first half;0;0
WC-1950;M-1950-07;T-46;T-87;S-017;6/28/1950;15:00;group stage;4;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Yugoslavia;1;0;Europe;Mexico;1;1;North America;G-0247;T-87;P-83431;T-87;20';20;0;first half;0;0
WC-1950;M-1950-07;T-46;T-87;S-017;6/28/1950;15:00;group stage;4;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Yugoslavia;1;0;Europe;Mexico;1;1;North America;G-0250;T-87;P-07620;T-87;81';81;0;second half;0;0
WC-1950;M-1950-07;T-46;T-87;S-017;6/28/1950;15:00;group stage;4;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Yugoslavia;1;0;Europe;Mexico;1;1;North America;G-0248;T-87;P-23914;T-87;23';23;0;first half;0;0
WC-1950;M-1950-07;T-46;T-87;S-017;6/28/1950;15:00;group stage;4;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Yugoslavia;1;0;Europe;Mexico;1;1;North America;G-0251;T-46;P-36858;T-46;89';89;0;second half;0;1
WC-1950;M-1950-07;T-46;T-87;S-017;6/28/1950;15:00;group stage;4;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Yugoslavia;1;0;Europe;Mexico;1;1;North America;G-0249;T-87;P-23914;T-87;51';51;0;second half;0;0
WC-1950;M-1950-08;T-13;T-73;S-020;6/29/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Spain;1;1;Europe;Chile;1;1;South America;G-0252;T-73;P-26928;T-73;17';17;0;first half;0;0
WC-1950;M-1950-08;T-13;T-73;S-020;6/29/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Spain;1;1;Europe;Chile;1;1;South America;G-0253;T-73;P-65220;T-73;30';30;0;first half;0;0
WC-1950;M-1950-09;T-28;T-83;S-007;6/29/1950;15:00;group stage;1;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;United States;1;1;North America;England;1;1;Europe;G-0254;T-83;P-62622;T-83;38';38;0;first half;0;0
WC-1950;M-1950-10;T-55;T-74;S-012;6/29/1950;15:30;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Vila Capanema;Curitiba;Brazil;10000;Sweden;1;1;Europe;Paraguay;1;0;South America;G-0255;T-74;P-87073;T-74;17';17;0;first half;0;0
WC-1950;M-1950-10;T-55;T-74;S-012;6/29/1950;15:30;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Vila Capanema;Curitiba;Brazil;10000;Sweden;1;1;Europe;Paraguay;1;0;South America;G-0258;T-55;P-95911;T-55;74';74;0;second half;0;0
WC-1950;M-1950-10;T-55;T-74;S-012;6/29/1950;15:30;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Vila Capanema;Curitiba;Brazil;10000;Sweden;1;1;Europe;Paraguay;1;0;South America;G-0257;T-55;P-31665;T-55;35';35;0;first half;0;0
WC-1950;M-1950-10;T-55;T-74;S-012;6/29/1950;15:30;group stage;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Vila Capanema;Curitiba;Brazil;10000;Sweden;1;1;Europe;Paraguay;1;0;South America;G-0256;T-74;P-52190;T-74;26';26;0;first half;0;0
WC-1950;M-1950-11;T-87;T-09;S-020;7/1/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Yugoslavia;1;0;Europe;G-0259;T-09;P-49381;T-09;4';4;0;first half;0;0
WC-1950;M-1950-11;T-87;T-09;S-020;7/1/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Yugoslavia;1;0;Europe;G-0260;T-09;P-73743;T-09;69';69;0;second half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0266;T-13;P-86320;T-13;60';60;0;second half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0261;T-13;P-14657;T-13;16';16;0;first half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0262;T-13;P-86320;T-13;32';32;0;first half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0265;T-13;P-56453;T-13;54';54;0;second half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0264;T-83;P-59276;T-83;48';48;0;second half;0;1
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0263;T-83;P-37569;T-83;47';47;0;second half;0;0
WC-1950;M-1950-12;T-83;T-13;S-019;7/2/1950;15:00;group stage;5;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Ilha do Retiro;Recife;Brazil;30000;Chile;1;1;South America;United States;1;1;North America;G-0267;T-13;P-92243;T-13;82';82;0;second half;0;0
WC-1950;M-1950-13;T-28;T-73;S-020;7/2/1950;15:00;group stage;1;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Spain;1;1;Europe;England;1;1;Europe;G-0268;T-73;P-65220;T-73;48';48;0;second half;0;0
WC-1950;M-1950-14;T-55;T-41;S-023;7/2/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Italy;1;1;Europe;Paraguay;1;0;South America;G-0269;T-41;P-51460;T-41;12';12;0;first half;0;0
WC-1950;M-1950-14;T-55;T-41;S-023;7/2/1950;15:00;group stage;2;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Italy;1;1;Europe;Paraguay;1;0;South America;G-0270;T-41;P-00152;T-41;62';62;0;second half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0271;T-84;P-18523;T-84;14';14;0;first half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0277;T-84;P-84660;T-84;83';83;0;second half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0278;T-84;P-16302;T-84;87';87;0;second half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0273;T-84;P-38873;T-84;23';23;0;first half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0276;T-84;P-38873;T-84;54';54;0;second half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0272;T-84;P-36239;T-84;18';18;0;first half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0274;T-84;P-18523;T-84;40';40;0;first half;0;0
WC-1950;M-1950-15;T-07;T-84;S-007;7/2/1950;15:00;group stage;8;0;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio Independência;Belo Horizonte;Brazil;30000;Uruguay;1;0;South America;Bolivia;1;0;South America;G-0275;T-84;P-18523;T-84;51';51;0;second half;0;0
WC-1950;M-1950-16;T-46;T-75;S-017;7/2/1950;15:40;group stage;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Switzerland;1;1;Europe;Mexico;1;1;North America;G-0280;T-75;P-98547;T-75;44';44;0;first half;0;0
WC-1950;M-1950-16;T-46;T-75;S-017;7/2/1950;15:40;group stage;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Switzerland;1;1;Europe;Mexico;1;1;North America;G-0279;T-75;P-69750;T-75;10';10;0;first half;0;0
WC-1950;M-1950-16;T-46;T-75;S-017;7/2/1950;15:40;group stage;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio dos Eucaliptos;Porto Alegre;Brazil;20000;Switzerland;1;1;Europe;Mexico;1;1;North America;G-0281;T-46;P-22131;T-46;89';89;0;second half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0287;T-74;P-91027;T-74;67';67;0;second half;0;1
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0282;T-09;P-49381;T-09;17';17;0;first half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0286;T-09;P-49381;T-09;58';58;0;second half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0284;T-09;P-22428;T-09;39';39;0;first half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0289;T-09;P-22428;T-09;88';88;0;second half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0288;T-09;P-99436;T-09;85';85;0;second half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0283;T-09;P-49381;T-09;36';36;0;first half;0;0
WC-1950;M-1950-17;T-74;T-09;S-020;7/9/1950;15:00;final round;7;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Sweden;1;1;Europe;G-0285;T-09;P-49381;T-09;52';52;0;second half;0;0
WC-1950;M-1950-18;T-73;T-84;S-023;7/9/1950;15:00;final round;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Spain;1;1;Europe;G-0293;T-84;P-65940;T-84;73';73;0;second half;0;0
WC-1950;M-1950-18;T-73;T-84;S-023;7/9/1950;15:00;final round;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Spain;1;1;Europe;G-0290;T-84;P-16302;T-84;29';29;0;first half;0;0
WC-1950;M-1950-18;T-73;T-84;S-023;7/9/1950;15:00;final round;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Spain;1;1;Europe;G-0291;T-73;P-26928;T-73;37';37;0;first half;0;0
WC-1950;M-1950-18;T-73;T-84;S-023;7/9/1950;15:00;final round;2;2;0;0;0;0;draw;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Spain;1;1;Europe;G-0292;T-73;P-26928;T-73;39';39;0;first half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0300;T-73;P-24336;T-73;71';71;0;second half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0299;T-09;P-73743;T-09;67';67;0;second half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0294;T-09;P-49381;T-09;15';15;0;first half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0296;T-09;P-22428;T-09;31';31;0;first half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0295;T-09;P-44754;T-09;21';21;0;first half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0297;T-09;P-22428;T-09;55';55;0;second half;0;0
WC-1950;M-1950-19;T-73;T-09;S-020;7/13/1950;15:00;final round;6;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Brazil;1;1;South America;Spain;1;1;Europe;G-0298;T-09;P-49381;T-09;57';57;0;second half;0;0
WC-1950;M-1950-20;T-74;T-84;S-023;7/13/1950;15:00;final round;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Sweden;1;1;Europe;G-0304;T-84;P-18523;T-84;77';77;0;second half;0;0
WC-1950;M-1950-20;T-74;T-84;S-023;7/13/1950;15:00;final round;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Sweden;1;1;Europe;G-0302;T-84;P-16302;T-84;39';39;0;first half;0;0
WC-1950;M-1950-20;T-74;T-84;S-023;7/13/1950;15:00;final round;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Sweden;1;1;Europe;G-0305;T-84;P-18523;T-84;85';85;0;second half;0;0
WC-1950;M-1950-20;T-74;T-84;S-023;7/13/1950;15:00;final round;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Sweden;1;1;Europe;G-0301;T-74;P-52190;T-74;5';5;0;first half;0;0
WC-1950;M-1950-20;T-74;T-84;S-023;7/13/1950;15:00;final round;3;2;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Uruguay;1;0;South America;Sweden;1;1;Europe;G-0303;T-74;P-87073;T-74;40';40;0;first half;0;0
WC-1950;M-1950-21;T-73;T-74;S-023;7/16/1950;15:00;final round;3;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Sweden;1;1;Europe;Spain;1;1;Europe;G-0306;T-74;P-87073;T-74;15';15;0;first half;0;0
WC-1950;M-1950-21;T-73;T-74;S-023;7/16/1950;15:00;final round;3;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Sweden;1;1;Europe;Spain;1;1;Europe;G-0307;T-74;P-59295;T-74;33';33;0;first half;0;0
WC-1950;M-1950-21;T-73;T-74;S-023;7/16/1950;15:00;final round;3;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Sweden;1;1;Europe;Spain;1;1;Europe;G-0308;T-74;P-52190;T-74;80';80;0;second half;0;0
WC-1950;M-1950-21;T-73;T-74;S-023;7/16/1950;15:00;final round;3;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Pacaembu;São Paulo;Brazil;60000;Sweden;1;1;Europe;Spain;1;1;Europe;G-0309;T-73;P-65220;T-73;82';82;0;second half;0;0
WC-1950;M-1950-22;T-09;T-84;S-020;7/16/1950;15:00;final round;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Uruguay;1;0;South America;Brazil;1;1;South America;G-0312;T-84;P-16302;T-84;79';79;0;second half;0;0
WC-1950;M-1950-22;T-09;T-84;S-020;7/16/1950;15:00;final round;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Uruguay;1;0;South America;Brazil;1;1;South America;G-0310;T-09;P-21738;T-09;47';47;0;second half;0;0
WC-1950;M-1950-22;T-09;T-84;S-020;7/16/1950;15:00;final round;2;1;0;0;0;0;home team win;1950 FIFA Men's World Cup;1950;Brazil;Uruguay;13;Estádio do Maracanã;Rio de Janeiro;Brazil;200000;Uruguay;1;0;South America;Brazil;1;1;South America;G-0311;T-84;P-38873;T-84;66';66;0;second half;0;0
WC-1954;M-1954-01;T-46;T-09;S-213;6/16/1954;18:00;group stage;5;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Charmilles Stadium;Geneva;Switzerland;36000;Brazil;1;1;South America;Mexico;1;1;North America;G-0315;T-09;P-15387;T-09;34';34;0;first half;0;0
WC-1954;M-1954-01;T-46;T-09;S-213;6/16/1954;18:00;group stage;5;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Charmilles Stadium;Geneva;Switzerland;36000;Brazil;1;1;South America;Mexico;1;1;North America;G-0317;T-09;P-08966;T-09;69';69;0;second half;0;0
WC-1954;M-1954-01;T-46;T-09;S-213;6/16/1954;18:00;group stage;5;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Charmilles Stadium;Geneva;Switzerland;36000;Brazil;1;1;South America;Mexico;1;1;North America;G-0314;T-09;P-76740;T-09;30';30;0;first half;0;0
WC-1954;M-1954-01;T-46;T-09;S-213;6/16/1954;18:00;group stage;5;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Charmilles Stadium;Geneva;Switzerland;36000;Brazil;1;1;South America;Mexico;1;1;North America;G-0316;T-09;P-15387;T-09;43';43;0;first half;0;0
WC-1954;M-1954-01;T-46;T-09;S-213;6/16/1954;18:00;group stage;5;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Charmilles Stadium;Geneva;Switzerland;36000;Brazil;1;1;South America;Mexico;1;1;North America;G-0313;T-09;P-17754;T-09;23';23;0;first half;0;0
WC-1954;M-1954-02;T-30;T-87;S-214;6/16/1954;18:00;group stage;1;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Stade Olympique de la Pontaise;Lausanne;Switzerland;50000;Yugoslavia;1;0;Europe;France;1;1;Europe;G-0318;T-87;P-00042;T-87;15';15;0;first half;0;0
WC-1954;M-1954-03;T-64;T-05;S-216;6/16/1954;18:00;group stage;1;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Hardturm Stadium;Zürich;Switzerland;35000;Austria;1;0;Europe;Scotland;1;1;Europe;G-0319;T-05;P-85257;T-05;33';33;0;first half;0;0
WC-1954;M-1954-04;T-21;T-84;S-212;6/16/1954;18:00;group stage;2;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Wankdorf Stadium;Bern;Switzerland;65000;Uruguay;1;0;South America;Czechoslovakia;1;0;Europe;G-0321;T-84;P-38873;T-84;84';84;0;second half;0;0
WC-1954;M-1954-04;T-21;T-84;S-212;6/16/1954;18:00;group stage;2;0;0;0;0;0;home team win;1954 FIFA Men's World Cup;1954;Switzerland;West Germany;16;Wankdorf Stadium;Bern;Switzerland;65000;Uruguay;1;0;South America;Czechoslovakia;1;0;Europe;G-0320;T-84;P-18523;T-84;71';71;0;second half;0;0
